user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,ON_NET,ORANGE,TIGO,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN,DATA_VOLUME,ZONE1,ZONE2
6173,4,7,1200.0,3.0,1900.0,633.0,5.0,52.0,45.0,1.0,0,47,7,3.0,0,,,
3591,14,7,6350.0,15.0,6084.0,2028.0,17.0,14.0,80.0,1.0,0,12,7,8.0,1,,,
153,0,7,12950.0,29.0,13447.0,4482.0,37.0,83.0,223.0,19.0,0,62,7,21.0,0,,,
2173,13,7,23950.0,40.0,23215.0,7738.0,62.0,504.0,490.0,38.0,0,60,7,19.0,0,,,
6381,9,7,9000.0,7.0,8699.0,2900.0,8.0,119.0,155.0,11.0,0,53,37,7.0,0,,,
9689,14,7,31500.0,29.0,31500.0,10500.0,29.0,218.0,494.0,10.0,0,56,1,29.0,1,,,
3f712ecd1371d1e0f498b961a4c6bb8d78ebe264,DAKAR,K > 24 month,1900.0,4.0,1812.0,604.0,5.0,10.0,37.0,27.0,NO,10,All-net 600F= 3000F ;5d,2.0,0,850.0,,
9866,14,7,2150.0,6.0,2650.0,883.0,7.0,50.0,58.0,4.0,0,16,54,2.0,1,,,
3599,14,7,2500.0,5.0,3000.0,1000.0,6.0,16.0,75.0,6.0,0,37,7,6.0,1,,,
3567,0,7,17421.0,39.0,18761.0,6254.0,52.0,11.0,51.0,13.0,0,60,12,22.0,0,,,
3457,11,7,3500.0,12.0,4010.0,1337.0,15.0,270.0,87.0,0.0,0,60,54,9.0,0,,,
4156,4,7,8700.0,18.0,9052.0,3017.0,18.0,204.0,145.0,124.0,0,62,37,15.0,0,,,
1951,1,7,2800.0,4.0,2800.0,933.0,9.0,54.0,69.0,10.0,0,34,7,1.0,0,,,
3598,12,7,8200.0,18.0,8552.0,2851.0,23.0,360.0,45.0,9.0,0,56,7,13.0,0,,,
fc8aeaf39de4cb08bb914a9c11d1a26c03740e2b,LOUGA,K > 24 month,4600.0,6.0,4629.0,1543.0,12.0,0.0,,0.0,NO,55,"Data:1000F=2GB,30d",4.0,0,9052.0,,
9163,14,7,4000.0,8.0,4000.0,1333.0,9.0,97.0,142.0,4.0,0,50,48,7.0,0,,,
2024,14,7,6150.0,13.0,6290.0,2097.0,17.0,0.0,21.0,2.0,0,18,34,10.0,1,,,
3350,14,7,700.0,2.0,699.0,233.0,2.0,17.0,18.0,1.0,0,24,7,1.0,0,,,
a86f4e463dfc16903cc5f95c6f52040d0552a205,,K > 24 month,,,,,,6.0,,,NO,10,,,1,37.0,,
f5874452c37dcec508ef07d94e51a9d9f1e96f84,TAMBACOUNDA,K > 24 month,2000.0,4.0,1998.0,666.0,4.0,8.0,2.0,,NO,4,All-net 500F=2000F;5d,2.0,1,0.0,10.0,3.0
ad00518c340d4ebf98390a748a789db4344734d9,,K > 24 month,1000.0,2.0,982.0,327.0,3.0,1.0,8.0,3.0,NO,10,,,0,,,
7125,14,7,8600.0,40.0,8855.0,2952.0,45.0,97.0,58.0,33.0,0,42,11,36.0,1,,,
b4a7b6a2656b6c26eccd6497bc855e3a56044158,DAKAR,K > 24 month,2300.0,5.0,2300.0,767.0,6.0,,49.0,1.0,NO,15,All-net 500F=2000F;5d,4.0,0,,,
2254,14,7,1000.0,2.0,1000.0,333.0,3.0,1.0,2.0,0.0,0,22,24,1.0,0,,,
531,0,7,10600.0,21.0,10600.0,3533.0,22.0,80.0,221.0,7.0,0,54,7,21.0,0,,,
9888,14,7,4600.0,11.0,5100.0,1700.0,15.0,20.0,5.0,7.0,0,4,7,5.0,1,,,
2126,14,7,7100.0,17.0,7824.0,2608.0,23.0,5.0,59.0,2.0,0,15,24,4.0,1,,,
3698,14,7,850.0,4.0,850.0,283.0,4.0,128.0,4.0,5.0,0,11,51,3.0,1,,,
3836,14,7,1350.0,6.0,1349.0,450.0,8.0,268.0,9.0,5.0,0,25,54,2.0,1,,,
1401,0,7,500.0,1.0,500.0,167.0,1.0,1.0,5.0,9.0,0,4,7,1.0,1,,,
899,0,7,3000.0,6.0,3000.0,1000.0,6.0,6.0,81.0,12.0,0,39,5,6.0,0,,,
9508,14,7,500.0,1.0,500.0,167.0,1.0,8.0,2.0,6.0,0,8,48,1.0,1,,,
4410,9,7,10950.0,42.0,11151.0,3717.0,45.0,4514.0,271.0,47.0,0,62,54,38.0,0,,,
7892,14,7,3000.0,6.0,3003.0,1001.0,9.0,1.0,14.0,1.0,0,17,24,6.0,1,,,
9815,14,5,1400.0,7.0,1400.0,467.0,11.0,0.0,16.0,1.0,0,7,34,6.0,1,,,
3028,12,7,1800.0,4.0,1800.0,600.0,4.0,43.0,31.0,11.0,0,47,7,3.0,0,,,
5028,14,7,4700.0,10.0,4700.0,1567.0,10.0,88.0,81.0,81.0,0,8,48,9.0,0,,,
712,1,7,700.0,2.0,699.0,233.0,2.0,0.0,9.0,12.0,0,8,7,1.0,1,,,
6835,14,7,3750.0,15.0,3979.0,1326.0,20.0,3.0,10.0,4.0,0,49,24,4.0,1,,,
2281,13,7,6000.0,11.0,5857.0,1952.0,22.0,14.0,68.0,12.0,0,62,7,2.0,0,,,
2282,0,7,3000.0,3.0,3001.0,1000.0,7.0,46.0,79.0,2.0,0,31,15,2.0,1,,,
1245,0,6,12000.0,9.0,13007.0,4336.0,13.0,49.0,2.0,7.0,0,49,16,13.0,0,,,
7490,14,7,7050.0,15.0,6690.0,2230.0,16.0,61.0,44.0,27.0,0,42,24,8.0,1,,,
5008,1,7,6950.0,20.0,7192.0,2397.0,21.0,956.0,174.0,33.0,0,48,51,17.0,0,,,
5317,12,7,11500.0,23.0,11511.0,3837.0,26.0,3.0,19.0,1.0,0,59,24,23.0,1,,,
4354,6,7,7900.0,16.0,8399.0,2800.0,19.0,70.0,199.0,0.0,0,62,7,11.0,0,,,
5ddefe302a3801c7ca3e7a57acf0cbc378d25867,TAMBACOUNDA,K > 24 month,5500.0,9.0,6498.0,2166.0,16.0,125.0,66.0,,NO,59,MIXT:500F= 2500F on net _2500F off net;2d,6.0,0,621.0,,
dfcec4f2fe292c6f7542c5e8a888fca77d52ab9a,KOLDA,J 21-24 month,600.0,3.0,601.0,200.0,3.0,58.0,18.0,,NO,57,On net 200F=Unlimited _call24H,2.0,0,,,
7221,9,7,31500.0,54.0,33002.0,11001.0,57.0,88.0,1168.0,1.0,0,62,48,64.0,0,,,
3582,14,7,11150.0,15.0,10871.0,3624.0,19.0,300.0,105.0,62.0,0,55,51,4.0,1,,,
4995,0,7,1000.0,1.0,990.0,330.0,1.0,60.0,37.0,4.0,0,31,15,1.0,0,,,
6977,0,7,5700.0,12.0,4656.0,1552.0,20.0,11.0,48.0,2.0,0,42,37,1.0,0,,,
2309,14,7,27150.0,65.0,27316.0,9105.0,72.0,649.0,265.0,160.0,0,62,51,36.0,1,,,
5470,14,7,4950.0,20.0,5250.0,1750.0,22.0,623.0,173.0,5.0,0,6,11,12.0,1,,,
6339,12,7,7000.0,9.0,6627.0,2209.0,18.0,225.0,29.0,20.0,0,53,65,4.0,0,,,
2f3f00f6ef6b7780ba37b1e52ca1be69d90e8185,THIES,K > 24 month,17200.0,29.0,16453.0,5484.0,30.0,239.0,535.0,42.0,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,25.0,0,1376.0,,
6833,0,7,2200.0,5.0,2199.0,733.0,6.0,153.0,2.0,1.0,0,21,7,4.0,1,,,
4195,14,7,1700.0,4.0,1684.0,561.0,4.0,1.0,106.0,1.0,0,4,37,3.0,1,,,
8692,9,5,900.0,3.0,1400.0,467.0,4.0,35.0,43.0,1.0,0,61,54,2.0,0,,,
1832,0,7,7400.0,19.0,7561.0,2520.0,19.0,236.0,112.0,87.0,0,58,7,12.0,0,,,
6557,14,7,8750.0,35.0,9399.0,3133.0,46.0,1261.0,208.0,29.0,0,59,54,33.0,0,,,
6286,14,3,2200.0,8.0,2204.0,735.0,12.0,2.0,3.0,2.0,0,43,11,5.0,1,,,
6177,14,7,4000.0,7.0,3985.0,1328.0,9.0,,4.0,19.0,0,21,24,4.0,1,,,
9099,7,7,1000.0,2.0,699.0,233.0,6.0,20.0,15.0,5.0,0,44,7,1.0,0,,,
4442,1,7,6050.0,13.0,6522.0,2174.0,20.0,1.0,19.0,14.0,0,62,24,10.0,0,,,
8650,12,7,56500.0,44.0,56885.0,18962.0,49.0,2539.0,713.0,35.0,0,62,7,57.0,0,,,
42035a371a323cd19543497a83051149d0b01fae,SAINT-LOUIS,K > 24 month,2500.0,5.0,2499.0,833.0,6.0,124.0,110.0,1.0,NO,13,All-net 500F=2000F;5d,3.0,0,1.0,,
2626,14,7,8500.0,17.0,9602.0,3201.0,19.0,62.0,54.0,127.0,0,51,7,18.0,1,,,
b940fda391f33e1b680d4a7d5ecbc677eece7316,,K > 24 month,500.0,1.0,,,,,,,NO,2,,,1,,,
1202,14,7,3500.0,5.0,3362.0,1121.0,10.0,,11.0,1.0,0,11,20,9.0,1,,,
9402,12,7,4100.0,9.0,4090.0,1363.0,10.0,64.0,55.0,43.0,0,39,7,7.0,0,,,
ed29990e403c41775e021561e09afa556489ee5b,TAMBACOUNDA,K > 24 month,3000.0,6.0,3000.0,1000.0,6.0,3.0,47.0,,NO,29,All-net 500F=2000F;5d,6.0,0,20.0,3.0,
6243,14,7,13700.0,50.0,14798.0,4933.0,55.0,,84.0,1.0,0,42,11,41.0,1,,,
d6ffeb065cf80975c7977c377fc3dfb49202ddec,DAKAR,I 18-21 month,8550.0,23.0,9308.0,3103.0,29.0,7.0,18.0,5.0,NO,62,"Data: 200 F=100MB,24H",9.0,0,7674.0,,
2045,0,7,8000.0,14.0,7998.0,2666.0,15.0,160.0,13.0,3.0,0,52,59,14.0,0,,,
5792,0,7,8000.0,14.0,8499.0,2833.0,16.0,196.0,100.0,16.0,0,39,5,14.0,0,,,
57e4853ff40e46583d0665bc92160e4b66248432,,I 18-21 month,,,,,,,,,NO,1,,,1,,,
57,0,7,2500.0,4.0,2500.0,833.0,4.0,6.0,67.0,1.0,0,30,7,4.0,0,,,
1206,14,7,6600.0,10.0,6600.0,2200.0,12.0,529.0,113.0,1.0,0,62,15,5.0,0,,,
4421,14,7,7500.0,7.0,7492.0,2497.0,8.0,32.0,5.0,2.0,0,30,1,6.0,0,,,
3993,4,7,5500.0,12.0,5200.0,1733.0,13.0,246.0,174.0,32.0,0,24,48,8.0,1,,,
3960,14,7,3000.0,15.0,2999.0,1000.0,16.0,21.0,1.0,3.0,0,5,11,9.0,1,,,
3458,12,7,900.0,9.0,1000.0,333.0,12.0,1.0,0.0,1.0,0,20,11,7.0,0,,,
1137,12,7,7000.0,20.0,8174.0,2725.0,33.0,378.0,81.0,34.0,0,62,51,7.0,0,,,
a211c3ee8efa18d3e6357543bfc2de107e423927,,K > 24 month,3300.0,9.0,3306.0,1102.0,11.0,1.0,79.0,9.0,NO,34,All-net 500F=2000F;5d,6.0,0,,,
8658,14,7,2500.0,3.0,2001.0,667.0,4.0,0.0,0.0,12.0,0,30,15,2.0,1,,,
12480ecae6c1888657205afafd8bad5e3ddfeaed,ZIGUINCHOR,K > 24 month,300.0,2.0,299.0,100.0,6.0,0.0,3.0,,NO,13,,,0,0.0,,
7265,14,7,2500.0,5.0,2500.0,833.0,5.0,6.0,33.0,2.0,0,9,37,5.0,1,,,
2895,14,7,4500.0,8.0,4500.0,1500.0,12.0,5.0,12.0,3.0,0,50,24,6.0,1,,,
2584,14,7,8500.0,14.0,8500.0,2833.0,14.0,138.0,162.0,95.0,0,53,7,11.0,1,,,
3040,12,7,8600.0,18.0,8199.0,2733.0,17.0,82.0,140.0,51.0,0,62,7,16.0,0,,,
7676,14,7,500.0,1.0,500.0,167.0,6.0,6.0,1.0,1.0,0,2,57,1.0,1,,,
1471,4,7,3500.0,6.0,3499.0,1166.0,7.0,185.0,14.0,0.0,0,53,7,5.0,0,,,
7769,14,7,2000.0,3.0,2500.0,833.0,7.0,0.0,10.0,3.0,0,10,20,2.0,1,,,
9024,14,7,5500.0,6.0,5510.0,1837.0,9.0,164.0,124.0,1.0,0,19,24,4.0,1,,,
3921,14,7,500.0,1.0,500.0,167.0,1.0,2.0,10.0,0.0,0,5,7,1.0,1,,,
6506,0,7,5000.0,4.0,3300.0,1100.0,4.0,16.0,1.0,1.0,0,22,59,1.0,0,,,
8098,0,7,9000.0,7.0,11299.0,3766.0,22.0,369.0,100.0,33.0,0,61,34,19.0,0,,,
266,11,7,200.0,4.0,700.0,233.0,7.0,13.0,3.0,16.0,0,17,34,3.0,0,,,
6257,14,7,1500.0,3.0,1491.0,497.0,11.0,8.0,30.0,0.0,0,12,7,1.0,1,,,
8604,5,7,4500.0,4.0,5500.0,1833.0,6.0,10.0,24.0,6.0,0,46,15,3.0,1,,,
5251,0,7,2050.0,9.0,2050.0,683.0,9.0,719.0,36.0,5.0,0,23,51,5.0,0,,,
b8057368b39b77e996cf152bad79bf0076bb4898,DIOURBEL,K > 24 month,5000.0,6.0,5020.0,1673.0,9.0,1.0,0.0,1.0,NO,60,"Data:1000F=2GB,30d",4.0,0,11476.0,,
7429,14,7,3000.0,1.0,3000.0,1000.0,1.0,518.0,65.0,8.0,0,18,41,1.0,1,,,
5130,0,7,10350.0,28.0,10348.0,3449.0,32.0,107.0,223.0,7.0,0,56,7,15.0,0,,,
2444,14,7,1500.0,8.0,1499.0,500.0,12.0,1.0,26.0,2.0,0,46,34,5.0,1,,,
2585,9,7,12150.0,25.0,12849.0,4283.0,37.0,1110.0,167.0,2.0,0,62,54,12.0,0,,,
1019,0,7,4500.0,9.0,4300.0,1433.0,10.0,1.0,101.0,11.0,0,45,7,7.0,0,,,
d2f9ab14eae14cb07a5c70adff5d92c00814379f,THIES,K > 24 month,,,,,,,,,NO,36,,,0,,,
3c2251963c782d0f5a69f47320b3f54baa234e74,DAKAR,K > 24 month,3500.0,4.0,4359.0,1453.0,19.0,14.0,31.0,,NO,57,"Data:1000F=2GB,30d",3.0,0,6960.0,,
6784,12,7,28200.0,57.0,29201.0,9734.0,58.0,2245.0,1697.0,926.0,0,62,37,56.0,0,,,
3245,14,7,500.0,1.0,1000.0,333.0,2.0,,26.0,0.0,0,7,37,2.0,1,,,
6691,12,7,3000.0,5.0,3302.0,1101.0,12.0,6.0,67.0,35.0,0,30,51,3.0,0,,,
bc1c5dcdb2d486e13e3388fa18f3fab5ab1fa2d7,DAKAR,K > 24 month,23900.0,49.0,24414.0,8138.0,49.0,73.0,724.0,102.0,NO,55,Jokko_Daily,46.0,0,6016.0,,
3857,0,7,13350.0,24.0,13150.0,4383.0,24.0,968.0,423.0,188.0,0,30,37,22.0,0,,,
1140,14,7,6550.0,11.0,6551.0,2184.0,14.0,116.0,104.0,6.0,0,24,62,4.0,1,,,
0f20b8c6245eae303507906f49e4c4c65daeab20,DAKAR,K > 24 month,7100.0,17.0,8600.0,2867.0,26.0,107.0,21.0,7.0,NO,62,"Data:490F=1GB,7d",7.0,0,12369.0,,
8726,14,7,5500.0,3.0,5500.0,1833.0,3.0,180.0,184.0,7.0,0,23,41,1.0,1,,,
9705,14,7,1500.0,2.0,1502.0,501.0,5.0,0.0,3.0,0.0,0,9,24,2.0,1,,,
7206,14,7,1150.0,5.0,1651.0,550.0,8.0,0.0,4.0,0.0,0,17,7,1.0,1,,,
2820,14,7,4500.0,9.0,4502.0,1501.0,9.0,141.0,119.0,27.0,0,29,48,9.0,1,,,
63cc3e61dede4833393d5ca50491669bbc49fc30,DAKAR,K > 24 month,16800.0,36.0,14883.0,4961.0,44.0,12.0,71.0,3.0,NO,56,,,0,0.0,,26.0
6780,14,7,600.0,2.0,601.0,200.0,4.0,9.0,4.0,2.0,0,4,7,1.0,1,,,
4198,14,7,1000.0,1.0,1499.0,500.0,3.0,24.0,25.0,1.0,0,20,7,2.0,1,,,
8288,1,7,1750.0,4.0,1773.0,591.0,6.0,4.0,41.0,11.0,0,13,37,2.0,0,,,
3625,14,7,1750.0,4.0,1762.0,587.0,5.0,10.0,7.0,33.0,0,44,54,2.0,1,,,
8847,4,7,3850.0,13.0,3851.0,1284.0,17.0,596.0,45.0,52.0,0,59,54,10.0,0,,,
539,0,7,1000.0,2.0,1000.0,333.0,2.0,75.0,57.0,2.0,0,29,37,2.0,0,,,
9161,7,7,2000.0,5.0,1998.0,666.0,6.0,3.0,18.0,10.0,0,12,7,3.0,1,,,
6a0e0154d0927c8eae437c522d83400deefc4e33,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,1.0,22.0,6.0,NO,26,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0,,,
7557,0,7,2000.0,4.0,1999.0,666.0,5.0,14.0,11.0,8.0,0,28,7,3.0,0,,,
48b96bc359df7bceaf4958c20f347bb478567ae8,LOUGA,K > 24 month,,,,,,,,,NO,1,,,0,,,
8bd9806c643569a1c03e2a0c88bc7fc493f2d679,DAKAR,K > 24 month,11500.0,28.0,11420.0,3807.0,30.0,651.0,132.0,115.0,NO,47,All-net 500F=2000F;5d,13.0,0,0.0,,
4497,0,5,3000.0,6.0,2501.0,834.0,6.0,32.0,44.0,2.0,0,45,7,5.0,0,,,
3636,14,4,10500.0,36.0,10512.0,3504.0,42.0,,1.0,0.0,0,54,12,21.0,1,,,
4550,12,7,500.0,1.0,501.0,167.0,1.0,30.0,10.0,2.0,0,6,48,1.0,1,,,
4672,0,7,4100.0,8.0,4100.0,1367.0,12.0,0.0,53.0,15.0,0,29,7,3.0,1,,,
8838,0,7,15200.0,53.0,15670.0,5223.0,61.0,267.0,159.0,72.0,0,62,54,27.0,0,,,
aff1222a2913041ba4748c34e0d2b9da674fb616,LOUGA,K > 24 month,,,601.0,200.0,2.0,15.0,4.0,13.0,NO,17,All-net 500F=2000F;5d,1.0,0,,,
5607,14,7,3500.0,7.0,3500.0,1167.0,7.0,7.0,82.0,10.0,0,20,7,7.0,1,,,
4289,0,5,16750.0,44.0,17900.0,5967.0,50.0,7761.0,307.0,28.0,0,61,51,34.0,0,,,
2403,4,7,4900.0,10.0,4900.0,1633.0,13.0,135.0,127.0,3.0,0,48,7,4.0,0,,,
8392,0,7,5550.0,24.0,4803.0,1601.0,24.0,0.0,61.0,0.0,0,34,7,4.0,0,,,
9463,7,7,10000.0,3.0,10000.0,3333.0,10.0,983.0,358.0,1.0,0,62,67,3.0,0,,,
568,0,7,1750.0,6.0,1754.0,585.0,9.0,20.0,8.0,1.0,0,18,12,2.0,0,,,
9594,14,7,5000.0,10.0,5000.0,1667.0,10.0,46.0,82.0,21.0,0,30,48,10.0,1,,,
7289,0,7,5500.0,5.0,5500.0,1833.0,5.0,898.0,208.0,34.0,0,52,7,3.0,1,,,
958,14,7,400.0,2.0,401.0,134.0,4.0,0.0,1.0,0.0,0,14,68,2.0,1,,,
3775,14,7,6900.0,14.0,7395.0,2465.0,19.0,22.0,75.0,8.0,0,26,24,8.0,1,,,
2360,14,7,1500.0,2.0,1488.0,496.0,4.0,3.0,1.0,9.0,0,12,24,3.0,1,,,
2465,3,7,900.0,3.0,799.0,266.0,5.0,24.0,20.0,13.0,0,47,7,1.0,0,,,
1854,14,7,3700.0,10.0,3920.0,1307.0,15.0,4.0,19.0,2.0,0,15,12,7.0,1,,,
7a2ac3fc5375bcf5dcb4b5adfbe5ede8b3e3b1f6,DAKAR,K > 24 month,600.0,3.0,606.0,202.0,4.0,1.0,1.0,10.0,NO,8,On net 200F=Unlimited _call24H,2.0,0,,,
8459,4,7,1500.0,2.0,1500.0,500.0,2.0,0.0,19.0,9.0,0,9,7,1.0,0,,,
118f73c5ee8aefa1a66cd9b5b6477b2d5142c029,DAKAR,K > 24 month,4750.0,4.0,5351.0,1784.0,21.0,8.0,21.0,1.0,NO,22,IVR Echat_Daily_50F,19.0,0,0.0,1.0,
923,14,7,1100.0,4.0,1010.0,337.0,6.0,9.0,6.0,4.0,0,17,61,2.0,1,,,
2245,14,7,1300.0,6.0,1179.0,393.0,9.0,14.0,2.0,0.0,0,55,3,1.0,0,,,
3830,14,7,8000.0,16.0,8000.0,2667.0,16.0,146.0,7.0,226.0,0,32,37,9.0,1,,,
7894,14,7,1500.0,3.0,1500.0,500.0,5.0,2.0,7.0,0.0,0,24,7,1.0,1,,,
1942,11,7,12400.0,24.0,12199.0,4066.0,23.0,197.0,382.0,362.0,0,43,37,14.0,0,,,
7658e4540ba950fa0d1a64159e0b8dfc3721400c,,H 15-18 month,2300.0,12.0,2298.0,766.0,16.0,2252.0,20.0,1.0,NO,56,On net 200F=Unlimited _call24H,6.0,0,0.0,,
6974,14,2,4500.0,9.0,5000.0,1667.0,10.0,522.0,126.0,11.0,0,5,60,5.0,1,,,
56dea6d8a47b388da3b9c53ee47cf03947ba9378,KAFFRINE,K > 24 month,3000.0,6.0,3199.0,1066.0,7.0,8.0,50.0,55.0,NO,44,All-net 500F =2000F_AllNet_Unlimited,6.0,0,0.0,,
5489,0,7,5000.0,1.0,4970.0,1657.0,3.0,304.0,110.0,3.0,0,55,41,1.0,0,,,
2729,4,7,1600.0,3.0,1928.0,643.0,6.0,30.0,103.0,2.0,0,32,37,3.0,1,,,
6241,0,7,4000.0,7.0,4000.0,1333.0,8.0,22.0,33.0,0.0,0,24,7,4.0,0,,,
7155,14,7,6600.0,13.0,6811.0,2270.0,16.0,0.0,8.0,2.0,0,12,24,11.0,1,,,
2059,0,7,6000.0,2.0,6099.0,2033.0,3.0,124.0,137.0,18.0,0,2,41,2.0,1,,,
23477f6bd48a8ca03fe3a68c9419e08ee2e81aea,SAINT-LOUIS,H 15-18 month,500.0,2.0,532.0,177.0,3.0,2.0,2.0,,NO,21,,,0,,,
bf7b20c52c2610b73ead87abb9403378eb7ae8de,KAFFRINE,K > 24 month,700.0,2.0,698.0,233.0,4.0,5.0,12.0,,NO,31,Mixt 250F=Unlimited_call24H,1.0,0,0.0,,
24b79f31e1727f18c4b9ac892e7901cf214cb534,,K > 24 month,,,,,,3.0,,,NO,17,,,1,595.0,,
23e2475bf3d0f6624b6612a85877c677da88b648,,K > 24 month,,,,,,,,,NO,6,,,1,,,
9476,0,7,1500.0,2.0,1501.0,500.0,5.0,2.0,22.0,0.0,0,14,5,1.0,0,,,
8678,14,7,4200.0,9.0,4040.0,1347.0,13.0,198.0,57.0,44.0,0,56,7,4.0,0,,,
8780,14,7,,,186.0,62.0,3.0,,12.0,3.0,0,2,11,1.0,1,,,
9175,14,7,600.0,1.0,600.0,200.0,1.0,12.0,13.0,10.0,0,6,8,1.0,1,,,
873,0,7,9500.0,18.0,10200.0,3400.0,17.0,435.0,239.0,32.0,0,44,48,15.0,0,,,
5830,10,7,1000.0,2.0,1000.0,333.0,2.0,0.0,18.0,1.0,0,9,7,2.0,0,,,
3831b95c2737f4c957d41589597ae6a49c498225,DAKAR,K > 24 month,1800.0,9.0,2502.0,834.0,20.0,8.0,11.0,1.0,NO,43,On net 200F=Unlimited _call24H,3.0,0,2530.0,,0.0
beab4aaf2cb24304b4aeec02979a947c69b01766,,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,,NO,4,All-net 500F=2000F;5d,1.0,1,,,
1697,11,7,8800.0,16.0,9301.0,3100.0,19.0,99.0,165.0,6.0,0,56,7,16.0,0,,,
c3a500e9c45064cca1ff344de1ca1a7246f4153c,TAMBACOUNDA,K > 24 month,14000.0,19.0,13947.0,4649.0,20.0,148.0,276.0,6.0,NO,45,All-net 500F=2000F;5d,14.0,0,0.0,,17.0
b94938293d0183c712fb7a7e3ab349cda29dd034,TAMBACOUNDA,K > 24 month,200.0,1.0,20.0,7.0,2.0,,0.0,,NO,9,,,0,,,
20daeca18c0adcbedd0830fb4066a9d17ed53db1,THIES,I 18-21 month,4500.0,9.0,4500.0,1500.0,9.0,9.0,108.0,35.0,NO,57,All-net 500F=2000F;5d,6.0,0,0.0,,
542,0,7,21300.0,27.0,21900.0,7300.0,24.0,221.0,507.0,122.0,0,58,8,34.0,0,,,
340,0,7,1000.0,2.0,1000.0,333.0,2.0,36.0,22.0,9.0,0,53,7,2.0,0,,,
2249,14,7,3000.0,3.0,3000.0,1000.0,3.0,,1.0,2.0,0,9,33,3.0,1,,,
9351,14,7,2000.0,5.0,2204.0,735.0,11.0,4.0,2.0,0.0,0,18,12,3.0,0,,,
3932,14,7,1000.0,2.0,1017.0,339.0,3.0,,1.0,7.0,0,3,24,2.0,1,,,
9376,14,7,3000.0,7.0,3148.0,1049.0,6.0,1.0,54.0,21.0,0,28,7,5.0,1,,,
d20a45e00b1d3ad7264dac0ad0a84cb56238cabd,THIES,K > 24 month,,,,,,,,,NO,8,,,0,,,
9026,12,7,24700.0,42.0,25700.0,8567.0,41.0,75.0,706.0,0.0,0,37,5,47.0,0,,,
b6f558155575552f64be69fa8501d42525667ab3,,K > 24 month,,,,,,,,,NO,2,,,0,,,
4173,2,7,5500.0,10.0,6001.0,2000.0,13.0,136.0,189.0,3.0,0,35,7,8.0,0,,,
4913,14,7,3200.0,7.0,4700.0,1567.0,10.0,30.0,116.0,15.0,0,20,7,6.0,1,,,
fd35045842976282d70833ab08cf63fc497d5080,DAKAR,K > 24 month,300.0,5.0,299.0,100.0,12.0,2.0,0.0,0.0,NO,29,,,0,0.0,,
6791,14,7,700.0,5.0,1297.0,432.0,8.0,10.0,1.0,4.0,0,6,8,1.0,1,,,
9260,14,7,500.0,1.0,800.0,267.0,2.0,40.0,47.0,7.0,0,5,37,1.0,1,,,
4862,0,7,10000.0,4.0,14507.0,4836.0,8.0,63.0,505.0,23.0,0,62,41,3.0,0,,,
7301,0,7,3150.0,9.0,3152.0,1051.0,12.0,85.0,16.0,19.0,0,13,51,5.0,1,,,
4812,14,7,1000.0,2.0,1001.0,334.0,2.0,0.0,9.0,3.0,0,3,37,1.0,1,,,
4024,14,7,1300.0,3.0,1200.0,400.0,11.0,31.0,9.0,2.0,0,21,68,6.0,1,,,
2338,4,7,3400.0,14.0,3900.0,1300.0,15.0,1202.0,60.0,25.0,0,62,54,10.0,0,,,
9076,14,7,1000.0,2.0,1003.0,334.0,3.0,1.0,88.0,1.0,0,14,37,2.0,1,,,
5431,0,7,3000.0,5.0,3000.0,1000.0,7.0,34.0,98.0,8.0,0,27,5,2.0,0,,,
7240,14,4,11500.0,15.0,9673.0,3224.0,23.0,19.0,24.0,2.0,0,44,7,2.0,1,,,
3019,6,7,13000.0,26.0,13000.0,4333.0,26.0,65.0,417.0,4.0,0,60,7,26.0,0,,,
7786,14,7,1400.0,4.0,1488.0,496.0,6.0,149.0,68.0,57.0,0,15,37,2.0,1,,,
8622,0,7,3200.0,7.0,3699.0,1233.0,9.0,58.0,50.0,37.0,0,61,7,7.0,0,,,
5597,14,7,4000.0,8.0,4000.0,1333.0,8.0,150.0,1.0,5.0,0,2,7,6.0,0,,,
2881,13,7,7700.0,12.0,7680.0,2560.0,12.0,54.0,103.0,2.0,0,62,7,6.0,0,,,
7197,3,7,2500.0,7.0,2499.0,833.0,7.0,18.0,45.0,13.0,0,14,7,4.0,0,,,
5bc972cd491c8599856fd43cdca244231eebaa3f,,K > 24 month,,,,,,,,,NO,4,,,0,,,
f7894344e88e0dc38fee62beddaccc794eca9edf,DAKAR,K > 24 month,,,2975.0,992.0,1.0,1025.0,521.0,3.0,NO,59,,,0,2505.0,,
23e26ee9a40189f53db3d9d6693df59199ad7c71,DIOURBEL,K > 24 month,1250.0,4.0,1250.0,417.0,5.0,16.0,11.0,7.0,NO,41,"Data: 100 F=40MB,24H",1.0,0,99.0,,
3747,2,7,1400.0,6.0,1409.0,470.0,7.0,5.0,17.0,16.0,0,31,51,5.0,0,,,
1525,14,7,500.0,1.0,500.0,167.0,1.0,15.0,22.0,1.0,0,10,7,1.0,1,,,
